HZ,fft
917.8743961,(0.10769814252853394+0.3189881443977356j)
918.2075629,(0.5564882159233093+0.7990402579307556j)
918.5407296,(0.26347482204437256-0.1602100431919098j)
918.8738964,(0.19871872663497925+0.010508537292480469j)
919.2070631,(0.03597716987133026+0.1677752584218979j)
919.5402299,(-0.5786399841308594+0.2517375349998474j)
919.8733966,(-0.25569847226142883+0.05266544595360756j)
920.2065634,(-0.21888168156147003+0.48500141501426697j)
920.5397301,(0.39091166853904724-0.5036426782608032j)
920.8728969,(-0.10122296214103699-0.05953145772218704j)
921.2060636,(-0.14450258016586304-0.1627526730298996j)
921.5392304,(-0.9865416288375854-0.577018141746521j)
921.8723971,(0.03881782293319702+0.9845142364501953j)
922.2055639,(-0.32242098450660706+0.7689746618270874j)
922.5387306,(-0.24447426199913025-0.0920366644859314j)
922.8718974,(0.318208783864975-0.17020508646965027j)
923.2050641,(-0.27013909816741943-0.21379297971725464j)
923.5382309,(-0.1005377545952797+0.07241316139698029j)
923.8713976,(0.5296068787574768+0.1297932267189026j)
924.2045644,(-0.10799002647399902+0.09989132732152939j)
924.5377311,(-0.34428656101226807+0.1924114227294922j)
924.8708979,(0.49848103523254395-0.1315019726753235j)
925.2040646,(0.01702715829014778-0.18144047260284424j)
925.5372314,(0.1034017950296402-0.5842758417129517j)
925.8703981,(-0.3193899989128113+0.0892491340637207j)
926.2035649,(-0.09003240615129471-0.33416464924812317j)
926.5367316,(-0.7891718745231628+0.1566055417060852j)
926.8698984,(-0.3359869122505188+0.3701237738132477j)
927.2030651,(-0.33938243985176086-0.2675402760505676j)
927.5362319,(-0.35481512546539307+0.38315510749816895j)
927.8693986,(0.27901729941368103+0.3683888018131256j)
928.2025654,(-0.11052411794662476+0.25314825773239136j)
928.5357321,(-0.12346845865249634-0.28014203906059265j)
928.8688989,(-0.12535205483436584-0.06660410761833191j)
929.2020656,(-0.07141251862049103+0.10659722238779068j)
929.5352324,(0.29219958186149597-0.5815633535385132j)
929.8683991,(0.07782602310180664-0.2232113480567932j)
930.2015659,(0.09174889326095581-0.2909366488456726j)
930.5347326,(-0.25240960717201233-0.3676072657108307j)
930.8678994,(-0.1744261085987091+0.22980444133281708j)
931.2010661,(0.23082998394966125-0.19869473576545715j)
931.5342329,(0.3470537066459656+0.13817550241947174j)
931.8673996,(0.08169367909431458+0.5254427194595337j)
932.2005664,(-0.021906599402427673+0.0197872593998909j)
932.5337331,(-0.19073402881622314-0.06598027050495148j)
932.8668999,(-0.43894320726394653+0.7744252681732178j)
933.2000666,(-0.0903262048959732+0.07942897081375122j)
933.5332334,(0.7077226042747498+1.0038697719573975j)
933.8664001,(-0.5441493988037109+0.21784068644046783j)
934.1995669,(-0.2980721592903137+0.533871591091156j)
934.5327336,(-0.45385757088661194+0.16389523446559906j)
934.8659004,(0.7282388210296631+0.04798464477062225j)
935.1990671,(0.11685218662023544+0.15555302798748016j)
935.5322339,(0.14914152026176453-0.11709088832139969j)
935.8654006,(0.1526639759540558-0.21228207647800446j)
936.1985674,(-0.1918032169342041+0.7982536554336548j)
936.5317341,(0.03733667731285095+0.3108677864074707j)
936.8649009,(-0.5050278306007385-0.15685449540615082j)
937.1980676,(-0.08792111277580261+0.21911686658859253j)
937.5312344,(0.3282178044319153+0.21231546998023987j)
937.8644011,(0.165436789393425+0.04355192929506302j)
938.1975679,(-0.35245633125305176-0.15009132027626038j)
938.5307346,(0.11146079003810883+0.5061933994293213j)
938.8639014,(0.2908270061016083-0.032402582466602325j)
939.1970681,(-0.21343177556991577+0.07071038335561752j)
939.5302349,(-0.3237023651599884+0.030111558735370636j)
939.8634016,(0.19119282066822052+0.06590167433023453j)
940.1965684,(0.1422731578350067-0.32373368740081787j)
940.5297351,(0.1995231807231903+0.569524884223938j)
940.8629019,(-0.5695282220840454-0.3740202784538269j)
941.1960686,(0.38766491413116455-0.10193993151187897j)
941.5292354,(-0.278990238904953-0.5016579627990723j)
941.8624021,(0.306263267993927-0.4845932722091675j)
942.1955689,(-0.5794087648391724-0.1667434275150299j)
942.5287356,(-0.9451372623443604-0.11941543221473694j)
942.8619024,(0.1598307490348816-0.01757112517952919j)
943.1950691,(-0.23012606799602509+0.05802476406097412j)
943.5282359,(-0.39564651250839233+0.10177356004714966j)
943.8614026,(-0.5590251684188843-0.768836498260498j)
944.1945694,(-0.17575085163116455+0.47436147928237915j)
944.5277361,(0.08769521117210388+0.30297529697418213j)
944.8609029,(-0.1136777326464653-0.0038307607173919678j)
945.1940696,(-0.10079345107078552+0.03591587394475937j)
945.5272364,(-0.12276212871074677+0.009118190035223961j)
945.8604031,(-1.0471980571746826+0.01978430151939392j)
946.1935699,(0.2678179442882538-0.7846975922584534j)
946.5267366,(0.45524901151657104+0.057689473032951355j)
946.8599034,(0.44048210978507996-0.000875324010848999j)
947.1930701,(0.3360786437988281+0.24695633351802826j)
947.5262369,(0.32850536704063416-0.13871529698371887j)
947.8594036,(-0.14072328805923462+0.13794317841529846j)
948.1925704,(-0.040584661066532135+0.27237969636917114j)
948.5257371,(-0.2647605538368225+0.5229703783988953j)
948.8589039,(0.05049926042556763+0.14874359965324402j)
949.1920706,(-0.13491959869861603+0.2502467632293701j)
949.5252374,(0.09568080306053162-0.10046476125717163j)
949.8584041,(0.18850986659526825+0.344258189201355j)
950.1915709,(-0.27243849635124207-0.25626859068870544j)
950.5247376,(0.08589594066143036+0.17262858152389526j)
950.8579044,(0.29275575280189514+0.09776650369167328j)
951.1910711,(-0.44430217146873474+0.6747234463691711j)
951.5242379,(0.06876301765441895-0.20452797412872314j)
951.8574046,(0.15182381868362427+0.36695635318756104j)
952.1905714,(0.2844710350036621-0.20495131611824036j)
952.5237381,(-0.14797073602676392+0.12399282306432724j)
952.8569049,(-0.2419481873512268+0.369377464056015j)
953.1900716,(0.1376591920852661+0.546276330947876j)
953.5232384,(-0.025265686213970184+0.2372908592224121j)
953.8564051,(0.6075020432472229+0.2997095584869385j)
954.1895719,(-0.0010147243738174438-0.32384568452835083j)
954.5227386,(-0.17902475595474243+0.03555142506957054j)
954.8559054,(0.27415162324905396+0.22876866161823273j)
955.1890721,(-0.056244462728500366+0.4190599322319031j)
955.5222389,(-0.2590022683143616-0.24733614921569824j)
955.8554056,(0.20320731401443481-0.23174259066581726j)
956.1885724,(-0.03756304830312729+0.09348570555448532j)
956.5217391,(0.03089413046836853-0.17523320019245148j)
956.8549059,(-0.06873603165149689-0.22192111611366272j)
957.1880726,(-0.17114980518817902-0.18801161646842957j)
957.5212394,(0.06747003644704819+0.07552565634250641j)
957.8544061,(-0.37224316596984863-0.030049316585063934j)
958.1875729,(0.17597487568855286+0.030874300748109818j)
958.5207396,(0.3860136568546295-0.5449824929237366j)
958.8539064,(0.25438547134399414-0.26522698998451233j)
959.1870731,(-0.27923303842544556-0.2201729267835617j)
959.5202399,(0.002214565873146057+0.10138845443725586j)
959.8534066,(-0.0996747761964798-0.34007659554481506j)
960.1865734,(0.16114792227745056-0.4655214548110962j)
960.5197401,(-0.020374353975057602-0.14198599755764008j)
960.8529069,(-0.11313885450363159-0.3415537178516388j)
961.1860736,(0.19703412055969238+0.12976692616939545j)
961.5192404,(-0.26158422231674194+0.19509348273277283j)
961.8524071,(-0.15618841350078583+0.015076369047164917j)
962.1855739,(-0.3088200092315674-0.015309372916817665j)
962.5187406,(0.4146694540977478+0.02946855127811432j)
962.8519074,(0.36279046535491943-0.5514417290687561j)
963.1850741,(-0.16540098190307617-0.24830307066440582j)
963.5182409,(0.2674017548561096-0.005450800061225891j)
963.8514076,(0.06361835449934006+0.14175233244895935j)
964.1845744,(0.3560519516468048+0.08659695833921432j)
964.5177411,(0.24205972254276276+0.22656330466270447j)
964.8509079,(0.13359221816062927-0.26641708612442017j)
965.1840746,(-0.13510265946388245+0.38199663162231445j)
965.5172414,(0.3579701781272888-0.5993772149085999j)
965.8504081,(-0.98024582862854-0.4623605012893677j)
966.1835749,(-0.12892287969589233-0.44590234756469727j)
966.5167416,(0.4920486509799957-0.10850335657596588j)
966.8499084,(-0.16387870907783508-0.7404471635818481j)
967.1830751,(0.375028133392334+0.5190318822860718j)
967.5162419,(0.12319986522197723+0.10808256268501282j)
967.8494086,(0.12711408734321594+0.2800687849521637j)
968.1825754,(-0.04349447786808014+0.5648798942565918j)
968.5157421,(0.12506937980651855+0.10105736553668976j)
968.8489089,(-0.2711390256881714-0.19766224920749664j)
969.1820756,(0.727758526802063-0.3876391053199768j)
969.5152424,(0.2521502375602722+0.38145381212234497j)
969.8484091,(0.4199892580509186+0.20669083297252655j)
970.1815759,(-0.06094372645020485-0.38482919335365295j)
970.5147426,(0.04943274334073067+0.49537602066993713j)
970.8479094,(0.40870168805122375+0.2068006992340088j)
971.1810761,(0.1165732890367508-0.49798738956451416j)
971.5142429,(-0.24154815077781677+0.44066742062568665j)
971.8474096,(0.12486941367387772-0.705595076084137j)
972.1805764,(0.31217825412750244+0.48243582248687744j)
972.5137431,(-0.4554324746131897-0.24095331132411957j)
972.8469099,(-0.1889258325099945-0.05457192286849022j)
973.1800766,(-0.06457754224538803+0.40987733006477356j)
973.5132434,(0.16652177274227142+0.6016669869422913j)
973.8464101,(-0.2910923361778259+0.5009482502937317j)
974.1795769,(-0.12241017073392868-0.018055960536003113j)
974.5127436,(-0.16867849230766296-0.05944722890853882j)
974.8459104,(0.37846142053604126+0.22828099131584167j)
975.1790771,(0.30793657898902893-0.29188817739486694j)
975.5122439,(-0.03644900023937225+0.0548357218503952j)
975.8454106,(-0.2511034607887268+0.24010911583900452j)
976.1785774,(0.25816383957862854+0.2503821849822998j)
976.5117441,(-0.5672875642776489-0.05164184421300888j)
976.8449109,(-0.2634359300136566+0.05153060704469681j)
977.1780776,(-0.5709541440010071+0.1186801865696907j)
977.5112444,(0.35689181089401245-0.12161262333393097j)
977.8444111,(-0.16181868314743042-0.2059059739112854j)
978.1775779,(0.10700614005327225-0.35448724031448364j)
978.5107446,(-0.21298250555992126+0.7101386189460754j)
978.8439114,(-0.08257915079593658-0.28746747970581055j)
979.1770781,(-0.0988311767578125+0.19197139143943787j)
979.5102449,(-0.0408671498298645+0.04672215133905411j)
979.8434116,(-0.43179643154144287+0.076447494328022j)
980.1765784,(-0.17538213729858398+0.05646798014640808j)
980.5097451,(0.16363820433616638-0.04635573923587799j)
980.8429119,(-0.22458119690418243-0.20912042260169983j)
981.1760786,(0.40468698740005493-0.12320657074451447j)
981.5092454,(0.22899514436721802+0.15914824604988098j)
981.8424121,(0.11176256835460663-0.1414666473865509j)
982.1755789,(-0.4297911822795868+0.06254543364048004j)
982.5087456,(0.24033032357692719+0.40072396397590637j)
982.8419124,(0.19743436574935913-0.220916748046875j)
983.1750791,(-0.21847780048847198+0.02680213749408722j)
983.5082459,(-0.10291796177625656-0.700066328048706j)
983.8414126,(0.3546292781829834+0.0048615410923957825j)
984.1745794,(0.07502201944589615+0.3442993760108948j)
984.5077461,(0.6605651378631592+0.1423715054988861j)
984.8409129,(0.1791979968547821+0.27276042103767395j)
985.1740796,(0.16959995031356812-0.2447311282157898j)
985.5072464,(0.01834983006119728+0.43609750270843506j)
985.8404131,(-0.1700601428747177+0.33364376425743103j)
986.1735799,(0.04303133115172386-0.08559886366128922j)
986.5067466,(-0.2881060540676117+0.7860973477363586j)
986.8399134,(0.24408391118049622+0.15207500755786896j)
987.1730801,(-0.3033210039138794+0.3116774559020996j)
987.5062469,(0.3399908244609833+0.18510675430297852j)
987.8394136,(-0.4704999029636383-0.26847612857818604j)
988.1725804,(-0.1133282333612442+0.17117777466773987j)
988.5057471,(0.2940160632133484+0.15087556838989258j)
988.8389139,(0.04884256049990654+0.21794584393501282j)
989.1720806,(-0.31451618671417236-0.18105372786521912j)
989.5052474,(0.15760982036590576-0.3431534171104431j)
989.8384141,(0.3507659435272217-0.6140325665473938j)
990.1715809,(0.12741096317768097-0.06053119897842407j)
990.5047476,(-0.08391804993152618-0.07647101581096649j)
990.8379144,(-0.37903356552124023+0.3311082422733307j)
991.1710811,(-0.16691286861896515-0.08237218111753464j)
991.5042479,(0.43420010805130005+0.5106252431869507j)
991.8374146,(-0.03641141951084137-0.6628894805908203j)
992.1705814,(0.03878092020750046-0.07280898839235306j)
992.5037481,(-0.1204901784658432-0.25859251618385315j)
992.8369149,(-0.06815125048160553-0.09587553143501282j)
993.1700816,(-0.08853365480899811-0.041978202760219574j)
993.5032484,(0.4926934838294983-0.07215623557567596j)
993.8364151,(0.05801093578338623-0.11513641476631165j)
994.1695819,(0.2541544437408447+0.020285598933696747j)
994.5027486,(-0.05265839397907257-0.8134677410125732j)
994.8359154,(-0.6092385649681091+0.554236888885498j)
995.1690821,(0.11164991557598114+0.4082478880882263j)
995.5022489,(-0.0892464891076088-0.26382559537887573j)
995.8354156,(-0.6053102612495422+0.4579855799674988j)
996.1685824,(-0.26017850637435913-0.533431887626648j)
996.5017491,(0.1613074392080307-0.2644224762916565j)
996.8349159,(0.2725664973258972+0.3873187303543091j)
997.1680826,(0.05716497823596001+0.29120683670043945j)
997.5012494,(-0.28912460803985596+0.1546536237001419j)
997.8344161,(-0.20106682181358337+0.3164469599723816j)
998.1675829,(0.361226350069046-0.11395531892776489j)
998.5007496,(-0.041318219155073166-0.18244506418704987j)
998.8339164,(0.12160414457321167-0.5933555364608765j)
999.1670831,(0.16463416814804077+0.3153740465641022j)
999.5002499,(0.27619409561157227+0.36147528886795044j)
999.8334166,(0.051135674118995667+0.1105288416147232j)
1000.166583,(-0.1385866105556488+0.14333835244178772j)
1000.49975,(0.46473559737205505+0.03687746077775955j)
1000.832917,(-0.04871688038110733+0.07426932454109192j)
1001.166084,(-0.4576139450073242-0.19760344922542572j)
1001.49925,(0.18592959642410278-0.17712530493736267j)
1001.832417,(-0.4360489845275879-0.5775707960128784j)
1002.165584,(-0.12146911025047302+0.3467959761619568j)
1002.498751,(-0.18455393612384796+0.46938571333885193j)
1002.831917,(0.3510727286338806+0.3600982427597046j)
1003.165084,(-0.1844743937253952+0.584794282913208j)
1003.498251,(-0.06066020578145981-0.2334274798631668j)
1003.831418,(0.09491576254367828+0.1815091073513031j)
1004.164584,(-0.150363951921463+0.1704559177160263j)
1004.497751,(-0.2884449362754822-0.21167278289794922j)
1004.830918,(0.07224872708320618+0.3113097548484802j)
1005.164085,(-0.18628551065921783+1.0751980543136597j)
1005.497251,(0.1343945860862732-0.38233181834220886j)
1005.830418,(0.03345252573490143-0.1462821364402771j)
1006.163585,(-0.24097831547260284+0.32366466522216797j)
1006.496752,(-0.3336530327796936+0.6166698336601257j)
1006.829918,(-0.11622725427150726+0.23904384672641754j)
1007.163085,(-0.4028547704219818+0.1877000331878662j)
1007.496252,(-0.3138507604598999-0.27329716086387634j)
1007.829419,(-0.04286874830722809-0.12032163888216019j)
1008.162585,(-0.34747517108917236-0.3960396647453308j)
1008.495752,(-0.24351787567138672-0.6433225870132446j)
1008.828919,(-0.23493635654449463+0.328300803899765j)
1009.162086,(-0.1641639620065689+0.9484378099441528j)
1009.495252,(0.27417251467704773-0.03933689370751381j)
1009.828419,(0.09687937796115875-0.14185413718223572j)
1010.161586,(-0.1694594919681549-0.11201995611190796j)
1010.494753,(-0.27337491512298584+0.7217890620231628j)
1010.827919,(-0.3150980472564697-0.20376485586166382j)
1011.161086,(-0.16772595047950745+0.06288664042949677j)
1011.494253,(0.17752858996391296-0.27887213230133057j)
1011.82742,(0.28960636258125305+0.3626822829246521j)
1012.160586,(0.17936737835407257+0.3697408139705658j)
1012.493753,(0.25932589173316956-0.14800813794136047j)
1012.82692,(0.4772768020629883+0.17853155732154846j)
1013.160087,(-0.5621823072433472+0.7322276830673218j)
1013.493253,(-0.21371066570281982-0.06572060286998749j)
1013.82642,(0.115276038646698+0.06373249739408493j)
1014.159587,(0.3121890127658844-0.33152395486831665j)
1014.492754,(-0.009914860129356384+0.06027264893054962j)
1014.82592,(0.12416942417621613-0.006933808326721191j)
1015.159087,(-0.22708569467067719+0.11151531338691711j)
1015.492254,(0.07158064097166061-0.3386918902397156j)
1015.825421,(0.16990399360656738+0.18905355036258698j)
1016.158587,(-0.11437913775444031-0.1898828148841858j)
1016.491754,(0.14598557353019714-0.09131401777267456j)
1016.824921,(0.05682659149169922+0.39167851209640503j)
1017.158088,(0.11661633104085922-0.7971155643463135j)
1017.491254,(-0.13521698117256165+0.08520575612783432j)
1017.824421,(-0.09064507484436035-0.312152624130249j)
1018.157588,(0.14080467820167542+0.18841397762298584j)
1018.490755,(0.13184209167957306-0.02264462411403656j)
1018.823921,(0.25592392683029175+0.12851905822753906j)
1019.157088,(0.10560929030179977+0.03171101212501526j)
1019.490255,(0.11159549653530121+0.06141071021556854j)
1019.823422,(-0.40886497497558594+0.12911847233772278j)
1020.156588,(-0.12630042433738708+0.4809249937534332j)
1020.489755,(0.2257356494665146+0.0706419125199318j)
1020.822922,(-0.10551658272743225+0.14499810338020325j)
1021.156089,(-0.29593080282211304+0.19224239885807037j)
1021.489255,(-0.2382054626941681-0.11011311411857605j)
1021.822422,(-0.013366341590881348+0.29501932859420776j)
1022.155589,(-0.3935389518737793+0.29952430725097656j)
1022.488756,(-0.18605059385299683-0.09186252951622009j)
1022.821922,(0.3427576422691345+0.015570811927318573j)
1023.155089,(-0.13908180594444275-0.36191853880882263j)
1023.488256,(-0.07552990317344666+0.37226706743240356j)
1023.821423,(-0.6101365089416504+0.22301717102527618j)
1024.154589,(-0.37327253818511963+0.22859132289886475j)
1024.487756,(0.22486647963523865+0.14582586288452148j)
1024.820923,(-0.31453803181648254-0.19021140038967133j)
1025.15409,(-0.06933973729610443+0.2526813745498657j)
1025.487256,(-0.20114532113075256+0.21114006638526917j)
1025.820423,(-0.20862574875354767-0.011396706104278564j)
1026.15359,(-1.0059103965759277-0.123627670109272j)
1026.486757,(0.030244477093219757-0.13197550177574158j)
1026.819923,(-0.04623371362686157+0.2627233862876892j)
1027.15309,(-0.022727124392986298-0.28569960594177246j)
1027.486257,(-0.11129065603017807+0.10972288250923157j)
1027.819424,(-0.5007243156433105+0.23519359529018402j)
1028.15259,(-0.7031263113021851+0.2267429530620575j)
1028.485757,(0.0287293940782547-0.08612538129091263j)
1028.818924,(-0.004802793264389038+0.42022520303726196j)
1029.152091,(-0.04226884990930557+0.07182559370994568j)
1029.485257,(-0.06295287609100342+0.18128687143325806j)
1029.818424,(0.2822875380516052-0.3700774312019348j)
1030.151591,(-0.08678629249334335-0.03671146184206009j)
1030.484758,(0.13608989119529724+0.29310184717178345j)
1030.817924,(-0.5984323024749756-0.08403851836919785j)
1031.151091,(0.08349689841270447+0.4336673617362976j)
1031.484258,(0.03729374706745148+0.09272304177284241j)
1031.817425,(-0.21623210608959198+0.05555089935660362j)
1032.150591,(-0.5897334814071655+0.3786163926124573j)
1032.483758,(-0.21022865176200867-0.10678763687610626j)
1032.816925,(-0.7600552439689636+0.4501470923423767j)
1033.150092,(0.6311591267585754-0.7626510262489319j)
1033.483258,(0.48382407426834106+0.24671393632888794j)
1033.816425,(0.0712922066450119+0.18763890862464905j)
1034.149592,(0.08368584513664246-0.4318770170211792j)
1034.482759,(-0.18986165523529053+0.2455454170703888j)
1034.815925,(0.024197876453399658+0.019597239792346954j)
1035.149092,(0.2760963439941406+0.18221256136894226j)
1035.482259,(0.44824594259262085+0.08392015099525452j)
1035.815426,(0.40615224838256836+0.0705389752984047j)
1036.148592,(0.03360459953546524+0.16230277717113495j)
1036.481759,(0.12004880607128143+0.4746321439743042j)
1036.814926,(0.06962282955646515-0.14140623807907104j)
1037.148093,(0.021171793341636658-0.07976703345775604j)
1037.481259,(-0.0006214380264282227-0.032768070697784424j)
1037.814426,(0.04638311266899109-0.10183345526456833j)
1038.147593,(0.004390612244606018+0.7694650888442993j)
1038.48076,(0.13501548767089844-0.028167974203824997j)
1038.813926,(-0.1426781713962555+0.024703294038772583j)
1039.147093,(0.11898167431354523+0.442466139793396j)
1039.48026,(0.2203923761844635+0.31496691703796387j)
1039.813427,(0.2233944833278656+0.14091017842292786j)
1040.146593,(-0.3435887098312378+0.4349057674407959j)
1040.47976,(0.0802927315235138+0.06650885194540024j)
1040.812927,(0.4459782838821411+0.1466122418642044j)
1041.146094,(-0.1678612381219864-0.4222373962402344j)
1041.47926,(0.19070987403392792-0.2244376540184021j)
1041.812427,(0.17282342910766602-0.07812462747097015j)
1042.145594,(-0.20016294717788696+0.07378435879945755j)
1042.478761,(0.21673698723316193+0.3750593662261963j)
1042.811927,(-0.45874714851379395-0.21128036081790924j)
1043.145094,(-0.3574643135070801+0.10908624529838562j)
1043.478261,(-0.09173385798931122-0.3271280527114868j)
1043.811428,(0.06051977351307869-0.35776659846305847j)
1044.144594,(-0.7204335331916809-0.16360065340995789j)
1044.477761,(-0.22935359179973602+0.11737842112779617j)
1044.810928,(0.37789079546928406-0.3709601163864136j)
1045.144095,(-0.17531520128250122-0.07898972928524017j)
1045.477261,(0.573628842830658-0.15658651292324066j)
1045.810428,(0.5383037328720093-0.13558244705200195j)
1046.143595,(-0.17454545199871063+0.013152502477169037j)
1046.476762,(0.1401757299900055-0.050604529678821564j)
1046.809928,(0.21477045118808746+0.26639193296432495j)
1047.143095,(-0.3326965868473053-0.6209286451339722j)
1047.476262,(0.012834243476390839+0.05204904079437256j)
1047.809429,(-0.32323187589645386-0.19765380024909973j)
1048.142595,(-0.6219078302383423-0.4146547317504883j)
1048.475762,(0.14656265079975128+0.08091391623020172j)
1048.808929,(0.037896305322647095+0.16154327988624573j)
1049.142096,(-0.421390175819397-0.0412890650331974j)
1049.475262,(-0.0927262157201767+0.7188851833343506j)
1049.808429,(-0.6095238924026489-0.19925743341445923j)
1050.141596,(0.18318869173526764+0.12166867405176163j)
1050.474763,(0.6745693683624268-0.15126168727874756j)
1050.807929,(-0.10016800463199615+0.029133837670087814j)
1051.141096,(-0.23491378128528595+0.7195344567298889j)
1051.474263,(0.36831384897232056-0.5331796407699585j)
1051.80743,(0.32380205392837524-0.09233973920345306j)
1052.140596,(0.19066709280014038-0.13936582207679749j)
1052.473763,(0.29678449034690857+0.0639810860157013j)
1052.80693,(-0.21516290307044983-0.4664306640625j)
1053.140097,(-0.1969161182641983-0.3273332118988037j)
1053.473263,(-0.06738296896219254-0.16643913090229034j)
1053.80643,(-0.42600205540657043-0.6421214938163757j)
1054.139597,(0.19778941571712494+0.5629146099090576j)
1054.472764,(0.2895796000957489+0.1401061862707138j)
1054.80593,(-0.017866812646389008+0.2758031487464905j)
1055.139097,(-0.3643139600753784-0.012947559356689453j)
1055.472264,(0.03450759872794151+0.35687166452407837j)
1055.805431,(0.16645585000514984-0.3697003424167633j)
1056.138597,(0.22886480391025543-0.3309286832809448j)
1056.471764,(0.20145227015018463-0.3308081030845642j)
1056.804931,(0.029392585158348083+0.34972357749938965j)
1057.138098,(0.29391804337501526-0.1530723124742508j)
1057.471264,(0.16925962269306183+0.5242801904678345j)
1057.804431,(0.6199158430099487+0.23090580105781555j)
1058.137598,(0.20842678844928741+0.40644925832748413j)
1058.470765,(0.04619068652391434-0.012718766927719116j)
1058.803931,(-0.20859959721565247+0.5374094843864441j)
1059.137098,(0.0639159232378006+0.09640194475650787j)
1059.470265,(0.13601088523864746-0.057475924491882324j)
1059.803432,(-0.11082053929567337-0.09481097757816315j)
1060.136598,(0.5386632680892944+0.19720862805843353j)
1060.469765,(0.03105020895600319+0.21455176174640656j)
1060.802932,(-0.044680215418338776+0.3384901285171509j)
1061.136099,(-0.14882290363311768+0.1954980492591858j)
1061.469265,(-0.018872713670134544+0.1935480833053589j)
1061.802432,(-0.06877054274082184-0.09448425471782684j)
1062.135599,(0.09747099876403809-0.0867362767457962j)
1062.468766,(0.06604268401861191-0.0289163738489151j)
1062.801932,(0.04165472090244293-0.012492965906858444j)
1063.135099,(0.040021635591983795+0.2858511209487915j)
1063.468266,(-0.3091445565223694+0.34399473667144775j)
1063.801433,(-0.3535662889480591-0.04630599170923233j)
1064.134599,(-0.12641191482543945+0.4305111765861511j)
1064.467766,(0.08892331272363663-0.3623315095901489j)
1064.800933,(0.3302401602268219-0.26227858662605286j)
1065.1341,(0.014328952878713608+0.2013425976037979j)
1065.467266,(0.1228957325220108-0.1252131313085556j)
1065.800433,(-0.09364216774702072+0.062415748834609985j)
1066.1336,(0.10417771339416504+0.22670595347881317j)
1066.466767,(0.2688754200935364-0.05513414740562439j)
1066.799933,(-0.23312440514564514+0.43261805176734924j)
1067.1331,(0.11219558119773865+0.10981063544750214j)
1067.466267,(-0.07851532101631165-0.18029390275478363j)
1067.799434,(0.5432449579238892-0.4395011067390442j)
1068.1326,(0.07368290424346924-0.1379808485507965j)
1068.465767,(0.23131951689720154+0.001965150237083435j)
1068.798934,(0.08200633525848389-0.41989779472351074j)
1069.132101,(0.4368649125099182+0.035913921892642975j)
1069.465267,(-0.36209428310394287+0.06577300280332565j)
1069.798434,(-0.005289189517498016-0.3949088752269745j)
1070.131601,(-0.2590780556201935+0.0124301016330719j)
1070.464768,(0.12624794244766235-0.628071665763855j)
1070.797934,(0.11119142174720764+0.06620475649833679j)
1071.131101,(-0.4591676592826843+0.6105899810791016j)
1071.464268,(-0.1138162687420845+0.00439249724149704j)
1071.797435,(-0.2693134546279907-0.10032549500465393j)
1072.130601,(-0.13304957747459412+0.46623361110687256j)
1072.463768,(0.3901016414165497-0.1293092519044876j)
1072.796935,(-0.108331598341465+0.4313827455043793j)
1073.130102,(0.05980325862765312+0.25800809264183044j)
1073.463268,(-0.1805228888988495-0.24293610453605652j)
1073.796435,(-0.08689241856336594+0.25917738676071167j)
1074.129602,(0.04648488014936447+0.23658640682697296j)
1074.462769,(0.3602063059806824+0.03623512387275696j)
1074.795935,(-0.24997921288013458+0.1504923701286316j)
1075.129102,(0.26967164874076843+0.42145252227783203j)
1075.462269,(0.025502484291791916+0.3831847608089447j)
1075.795436,(-0.05797169357538223+0.1852273792028427j)
1076.128602,(0.43061086535453796+0.6900804042816162j)
1076.461769,(-0.0730665922164917+0.2770010232925415j)
1076.794936,(-0.2835245132446289+0.14029881358146667j)
1077.128103,(-0.21594339609146118-0.1620270162820816j)
1077.461269,(0.0194719061255455-0.21665197610855103j)
1077.794436,(-0.33988261222839355+0.24941898882389069j)
1078.127603,(-0.20736435055732727-0.004724904894828796j)
1078.46077,(0.27989253401756287+0.5050489902496338j)
1078.793936,(-0.21876981854438782+0.027937166392803192j)
1079.127103,(-0.4888991713523865+0.15987104177474976j)
1079.46027,(-0.022654831409454346+0.163289874792099j)
1079.793437,(0.015331745147705078+0.34247252345085144j)
1080.126603,(0.0022114142775535583+0.4947746992111206j)
1080.45977,(-0.1325531303882599-0.1303347647190094j)
1080.792937,(-0.15231111645698547+0.14807967841625214j)
1081.126104,(0.14792174100875854-0.19029976427555084j)
1081.45927,(-0.07764576375484467-0.1154126226902008j)
1081.792437,(-0.5461650490760803+0.7682439088821411j)
1082.125604,(-0.2621932327747345+0.14061444997787476j)
1082.458771,(-0.16799810528755188+0.5385501384735107j)
1082.791937,(-0.6036692261695862+0.02403484657406807j)
1083.125104,(-0.36048656702041626+0.13709595799446106j)
1083.458271,(-0.26149097084999084-0.3180655241012573j)
1083.791438,(0.1826542168855667-0.2004760503768921j)
1084.124604,(-0.07671070098876953+0.3480375111103058j)
1084.457771,(0.1158735454082489+0.12813955545425415j)
1084.790938,(-0.31418514251708984-0.3103103041648865j)
1085.124105,(0.3664936423301697-0.1537277102470398j)
1085.457271,(-0.1560666263103485-0.42579805850982666j)
1085.790438,(0.2085081934928894-0.26484596729278564j)
1086.123605,(0.11865520477294922+0.005120515823364258j)
1086.456772,(0.2042447328567505-0.5928745269775391j)
1086.789938,(0.31082814931869507-0.30715319514274597j)
1087.123105,(-0.019571229815483093-0.701440691947937j)
